timestamp,py_x,py_y,py_z
2024-09-28 14:02:09,-3.87115478515625,-4.875701904296875,-1.6707763671875
2024-09-28 14:02:12,6.267120361328125,8.010848999023438,0.038848876953125
2024-09-28 14:02:15,6.970184326171875,6.83380126953125,1.0417327880859375
2024-09-28 14:02:18,-3.9653472900390625,1.3864898681640625,-1.4223480224609375
2024-09-28 14:02:21,-3.5572967529296875,-0.0744476318359375,-1.014312744140625
2024-09-28 14:02:24,-5.21868896484375,-0.6503753662109375,-1.2823333740234375
2024-09-28 14:02:27,-1.6591796875,-0.2242431640625,-1.0274505615234375
2024-09-28 14:02:30,-1.8662567138671875,0.3102569580078125,0.4685516357421875
2024-09-28 14:02:33,0.7774810791015625,0.7085723876953125,-5.906524658203125
2024-09-28 14:02:37,-1.377288818359375,0.0355072021484375,0.7199554443359375
2024-09-28 14:02:40,-3.878326416015625,-1.05517578125,2.4271087646484375
2024-09-28 14:02:43,0.0617218017578125,-0.4981231689453125,-0.6955413818359375
2024-09-28 14:02:46,0.0539093017578125,-0.2126007080078125,-1.0236053466796875
2024-09-28 14:02:49,-0.4568634033203125,-0.71832275390625,-0.5782012939453125
2024-09-28 14:02:52,-1.1925506591796875,2.107421875,-1.3737335205078125
2024-09-28 14:02:55,6.7114105224609375,-0.4457244873046875,-0.7107391357421875
2024-09-28 14:02:58,-0.0034332275390625,0.8730926513671875,-2.222198486328125
2024-09-28 14:03:01,8.782363891601562,0.0935211181640625,2.0748748779296875
2024-09-28 14:03:04,-5.033935546875,1.79986572265625,-1.091278076171875
2024-09-28 14:03:07,-0.186004638671875,1.797943115234375,-2.997467041015625
