timestamp,py_x,py_y,py_z
2024-09-28 14:07:19,0.0009307861328125,-0.0297393798828125,-1.0008697509765625
2024-09-28 14:07:22,0.00177001953125,-0.0188140869140625,-1.00006103515625
2024-09-28 14:07:25,6.103515625e-05,-0.0228271484375,-1.0011138916015625
2024-09-28 14:07:28,-0.0001220703125,-0.0195159912109375,-0.9981842041015625
2024-09-28 14:07:31,-0.0018463134765625,-0.018890380859375,-1.0010986328125
2024-09-28 14:07:34,0.0006866455078125,-0.0195770263671875,-0.997894287109375
2024-09-28 14:07:37,0.0005645751953125,-0.0189971923828125,-0.9986572265625
2024-09-28 14:07:40,0.0028228759765625,-0.01898193359375,-0.99810791015625
2024-09-28 14:07:44,-0.0004425048828125,-0.018951416015625,-1.001068115234375
2024-09-28 14:07:47,0.0031890869140625,-0.0113525390625,-0.9909515380859375
2024-09-28 14:07:50,-0.0008697509765625,-0.016387939453125,-1.00433349609375
2024-09-28 14:07:53,-0.0002593994140625,-0.019195556640625,-1.0008697509765625
2024-09-28 14:07:56,0.001434326171875,-0.0187530517578125,-1.000762939453125
2024-09-28 14:07:59,0.0009613037109375,-0.0201416015625,-0.9996337890625
2024-09-28 14:08:02,0.0027618408203125,-0.0203857421875,-0.999267578125
2024-09-28 14:08:05,0.00225830078125,-0.01458740234375,-0.9983673095703125
2024-09-28 14:08:08,0.0009307861328125,-0.021392822265625,-0.999725341796875
2024-09-28 14:08:11,-0.0009613037109375,-0.0204315185546875,-1.001556396484375
2024-09-28 14:08:14,0.0009918212890625,-0.0138702392578125,-1.0002288818359375
2024-09-28 14:08:18,0.00738525390625,-0.0207977294921875,-0.999176025390625
