timestamp,py_x,py_y,py_z
2024-09-28 14:01:09,-0.0001220703125,-0.0144805908203125,-0.9979400634765625
2024-09-28 14:01:10,0.0031890869140625,-0.0175018310546875,-1.0076446533203125
2024-09-28 14:01:13,-0.05242919921875,0.149932861328125,-1.0070953369140625
2024-09-28 14:01:16,-0.5479583740234375,-0.3998565673828125,-0.498687744140625
2024-09-28 14:01:19,1.0855712890625,-1.6238250732421875,-1.2119293212890625
2024-09-28 14:01:22,2.467620849609375,-2.9210205078125,-0.51580810546875
2024-09-28 14:01:25,-0.46453857421875,-0.8925018310546875,-1.0847930908203125
2024-09-28 14:01:29,-5.375030517578125,-2.1227264404296875,-0.3511505126953125
2024-09-28 14:01:32,0.084991455078125,-0.1600341796875,-0.3240509033203125
2024-09-28 14:01:35,0.0400848388671875,1.774383544921875,-0.852386474609375
2024-09-28 14:01:38,-5.5670166015625,0.8543701171875,-1.5297088623046875
2024-09-28 14:01:41,10.15032958984375,4.53582763671875,-2.0712127685546875
2024-09-28 14:01:44,8.957366943359375,4.458251953125,-0.8910980224609375
2024-09-28 14:01:47,2.702392578125,4.2396392822265625,-4.20672607421875
2024-09-28 14:01:50,-3.2523956298828125,-0.1054229736328125,-0.3850860595703125
2024-09-28 14:01:53,-9.791107177734375,-4.0684661865234375,-0.453826904296875
2024-09-28 14:01:56,-1.032958984375,3.1870269775390625,-0.675323486328125
2024-09-28 14:01:59,2.5632171630859375,3.6735076904296875,-2.588836669921875
2024-09-28 14:02:03,-1.4764556884765625,-1.3021087646484375,-0.58868408203125
2024-09-28 14:02:06,-0.49017333984375,-0.479400634765625,-0.855712890625
