timestamp,py_x,py_y,py_z
2024-09-28 14:05:14,-1.9344635009765625,1.134124755859375,-0.265167236328125
2024-09-28 14:05:17,-0.1668243408203125,3.521087646484375,-0.8685455322265625
2024-09-28 14:05:20,-4.7211456298828125,-1.217559814453125,0.878509521484375
2024-09-28 14:05:24,1.686798095703125,2.6045684814453125,-1.49029541015625
2024-09-28 14:05:28,0.055572509765625,-0.0604400634765625,-5.8518218994140625
2024-09-28 14:05:31,0.1811676025390625,-0.7745819091796875,-0.6575775146484375
2024-09-28 14:05:34,-0.166595458984375,-0.793121337890625,-0.5528717041015625
2024-09-28 14:05:37,0.720703125,-0.7932281494140625,-0.877166748046875
2024-09-28 14:05:40,-3.6910858154296875,-1.098724365234375,-0.7747802734375
2024-09-28 14:05:43,2.6842803955078125,4.607635498046875,-1.8223114013671875
2024-09-28 14:05:46,-1.7617950439453125,1.8309326171875,-2.3888397216796875
2024-09-28 14:05:49,-1.362152099609375,-0.8106536865234375,-6.364837646484375
2024-09-28 14:05:52,-2.6291656494140625,-0.3751068115234375,0.107818603515625
2024-09-28 14:05:55,-3.612457275390625,-1.23602294921875,1.987274169921875
2024-09-28 14:05:58,-1.76202392578125,2.83349609375,9.232452392578125
2024-09-28 14:06:02,0.177703857421875,1.078948974609375,-1.5221099853515625
2024-09-28 14:06:05,-0.29278564453125,-0.460052490234375,-0.804107666015625
2024-09-28 14:06:08,0.11236572265625,-0.7014617919921875,-0.8602294921875
2024-09-28 14:06:11,0.1356658935546875,-0.7738189697265625,-0.67266845703125
2024-09-28 14:06:14,0.1468963623046875,-0.783782958984375,-0.5977325439453125
