timestamp,py_x,py_y,py_z
2024-09-28 14:06:17,0.142547607421875,-0.8500823974609375,-0.6386260986328125
2024-09-28 14:06:20,0.5002288818359375,-0.7536773681640625,0.683258056640625
2024-09-28 14:06:23,-0.5206451416015625,1.3719329833984375,-2.303741455078125
2024-09-28 14:06:26,2.5853118896484375,-0.2197418212890625,-0.2000579833984375
2024-09-28 14:06:29,1.76959228515625,-3.630889892578125,2.374603271484375
2024-09-28 14:06:32,2.1439056396484375,1.67523193359375,-0.15521240234375
2024-09-28 14:06:36,2.6757965087890625,-4.0145416259765625,1.8485107421875
2024-09-28 14:06:39,-0.23480224609375,-0.5889129638671875,-0.26190185546875
2024-09-28 14:06:42,-0.1373748779296875,-0.69061279296875,-0.6757965087890625
2024-09-28 14:06:45,-0.090972900390625,-0.673858642578125,-0.71246337890625
2024-09-28 14:06:48,-0.040771484375,-0.4090423583984375,-0.8861083984375
2024-09-28 14:06:51,0.507110595703125,-0.0865325927734375,-0.8232879638671875
2024-09-28 14:06:54,0.117645263671875,-0.089385986328125,-1.1193084716796875
2024-09-28 14:06:57,-0.0008392333984375,-0.01312255859375,-1.0015716552734375
2024-09-28 14:07:00,0.0214996337890625,-0.0275421142578125,-0.9931182861328125
2024-09-28 14:07:03,-0.0048370361328125,-0.0165557861328125,-1.001068115234375
2024-09-28 14:07:06,0.0034637451171875,-0.0170440673828125,-0.996917724609375
2024-09-28 14:07:10,0.0101470947265625,-0.011016845703125,-0.9941253662109375
2024-09-28 14:07:13,0.0028839111328125,-0.01751708984375,-0.9986724853515625
2024-09-28 14:07:16,0.001190185546875,-0.0179595947265625,-1.0015716552734375
